podstatné jmeno;typ;anotovano;left;kwic;right;kwic pos;kwic pos2;kwic pos2 full;kwic length
cit;V-N;1;Patrik Dvořák z Kostomlat na Nymbursku přiznal , že k oběti ;choval vřelý cit ;, který však dívka neopětovala . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;K režisérovi ;chová velmi přátelské city ;, proto když jela přes Strakonice směrem do Vimperka , kde měla vystoupení s Petrem Maláskem , nemohla se nezastavit ve slavných Hošticích u Volyně . ;V-D-A-N;V-Db-AA-N;VB-Db-AA-NN;4
cit;V-N;1;Možná á všechny tyhle detaily - z dětství způsobily , - že neděli dodnes vnímám m jako den rafinovaných otravností . s Asi každá z nás máme dny , y , ke kterým ;chováme něžné city ;, a naopak ty , které upřímně nenávidíme . ně nemít Je ale možné mít ráda všechny ? ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Adamcová líčila , jak s Mařákem 15 let žila , i když nebyli sezdáni : „ Nesčíslněkrát sliboval mně a mé rodině , že ;chová ke mně city ;ty nejčistší a nejšlechetnější . “ ;V-R-P-N;V-RV-PP-N;VB-RV-PP-NN;4
cit;V-N;1;Možná si uvědomila , že hra o pohádkových 11 miliónů pokračuje dál a přeci je tady ještě Rosťa , který k ní ;chová nemalé city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Otec je ten , který buď na dítě přispívá a občas ho vídá , nebo jenom platí alimenty a dítě ho nezajímá , nebo ho jenom vychovává a ;nechová k němu žádné větší city ;. ;V-R-P-P-A-N;V-RR-P5-PW-AA-N;VB-RR-P5-PW-AA-NN;6
cit;V-N;1;""" Jaycee ";chová k tomu člověku ( Garridovi ) silné city ;. ;V-R-P-N-Z-N-Z-A-N;V-RR-PD-NN-Z:-NN-Z:-AA-N;VB-RR-PD-NN-Z:-NN-Z:-AA-NN;9
cit;V-N;1;Landsman zaparkuje Super Sport u kontejnerů na odpadky , na místě , které dnes už považuje za své , třebaže si uvědomuje , že člověk by neměl ;chovat něžné city ;k parkovišti . ;V-A-N;V-AA-N;Vf-AA-NN;3
cit;V-N;1;Tábor – Někdy stačí jen esemeska , aby člověk věděl , že ten druhý na něj myslí a ;chová k němu ty krásné city ;, kvůli nimž mnohdy ztrácíme hlavu , soudnost a nezřídka i pochopení od okolí . ;V-R-P-P-A-N;V-RR-P5-PD-AA-N;VB-RR-P5-PD-AA-NN;6
cit;V-N;1;Je pravda , že není schopná akceptovat řád a je nespoutanou osobností , ale ke svým dětem ;chová velký cit ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Spisovatelé už delší dobu nejsou těmi , k nimž by lidé ;chovali nějaké city ;. ;V-P-N;V-PZ-N;Vp-PZ-NN;3
cit;V-N;1;Netuší , že na bujarém večírku spojeném s daným důležitým aktem došlo k nevinné kolizi a dítě , které nosí pod srdcem , patří jejímu dlouholetému příteli a nesmělému neurotikovi , jenž k ní celá léta ;chová beznadějný cit ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Diana : K Dodimu ;chovám hluboké city ;a věřím , že on ke mně také . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;A ať už Brad ;chová k matce jakékoli city ;, věděla , že pro ni osobně není ničím víc než přítelem . ;V-R-N-P-N;V-RR-NN-PZ-N;VB-RR-NN-PZ-NN;5
cit;V-N;1;K Žáčkovi jsem ;choval podobné city ;jako k Topolánkovi . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Celé úklidové kolo Kondo zakončí protříděním předmětů , ke kterým ;chováme nejvřelejší city ;, např . k rodinným fotoalbům , u kterých také doporučuje nekompromisní oko pořádkového editora . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Současně se ale nedá předvídat , zda k vašemu muži ;chová city ;ryze přátelské , nebo romantické . ;V-N;V-N;VB-NN;2
cit;V-N;1;Ne že by k vévodovi syrskému ;chovala nějak zvlášť vřelé osobní city ;, byl jí dokonce dosti cizí , ale jako vévoda syrský byl přece jen převelice vítán pod její střechou . ;V-D-T-A-A-N;V-Db-TT-AA-AA-N;Vp-Db-TT-AA-AA-NN;6
cit;V-N;1;""" Třebaže již přiznal , že k oběti ";choval vřelé city ;, neustále odmítal odpovědět na otázku , co cítil , když zjistil , že je dívka mrtvá . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;K tomuto zvířeti ;chová paní máma stejné city ;, jako k dítěti , svěřili jsme jí ho tedy do péče , když jsme jeli na dovolenou . ;V-N-N-A-N;V-NN-NN-AA-N;VB-NN-NN-AA-NN;5
cit;V-N;1;Ostatně k dobám minulým ;chová až nostalgické city ;. ;V-T-A-N;V-TT-AA-N;VB-TT-AA-NN;4
cit;V-N;1;""" Mám dojem , že k našemu novému klientovi panu Corningovi ";nechováš nejpřátelštější city ;", "" řekla . ";V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;""" Jaycee ";chová k tomu člověku ( Garridovi ) silné city ;. ;V-R-P-N-Z-N-Z-A-N;V-RR-PD-NN-Z:-NN-Z:-AA-N;VB-RR-PD-NN-Z:-NN-Z:-AA-NN;9
cit;V-N;1;- Ke svému poslednímu milenci Dodimu ;chovala opravdové city ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Když dva lidé k sobě ;chovají city ;, je to jejich věc . ;V-N;V-N;VB-NN;2
cit;V-N;1;Také on k ní ;chová jiné city ;než jen otcovské . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;To hluboce zraňovalo Ivetu , která k němu ;chovala city ;. ;V-N;V-N;Vp-NN;2
cit;V-N;1;Ale zřejmě stále ;choval vřelé city ;k Janě . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Byl považován za schopného a laskavého lékaře a pacienti k němu ;chovali přátelské city ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;K rodné zemi ;chová většina Reků i daleko od vlasti velmi vřelé city ;. ;V-N-N-J-D-R-N-D-A-N;V-NN-NN-J^-Dg-RR-NN-Db-AA-N;VB-NN-NN-J^-Dg-RR-NN-Db-AA-NN;10
cit;V-N;1;Olga vystupuje jako silná žena , která dokázala ustát občasné aférky manžela , a Václav Havel jako záletný muž , který však ke své první ženě ;choval hluboké city ;, jež jej vždy přivedly zpět domů . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Mluvíme tady o chvíli , kdy jste se poprvé vědomě , záměrně a s rozvahou , pokusili v objetí ústy přisát k někomu ( obvykle , ne však nezbytně , k příslušníku opačného pohlaví ) , ke komu jste ;chovali vřelé , něžné city ;. ;V-A-Z-A-N;V-AA-Z:-AA-N;Vp-AA-Z:-AA-NN;5
cit;V-N;1;Poslední zvláštností ve výzoru a narušení jistého „ vizuálního kódu “ je , že hlavní hrdina Tenetu není příliš vysoký a žena , k níž ;chová romantické city ;, je výrazně vyšší než on . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Její vztah k němu nebyl nikdy naplněn , ale přesto k němu celý život ;chovala něžné city ;, přestože intimně žila s jinými muži . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;V tomto období k sobě Lenin a Inessa nepochybně ;chovali hluboké city ;, jak to potvrzuje její dopis z Paříže ( prosinec 1913 ) , který jako jeden z mála zůstal skryt ( a naštěstí zachován ) v archívu , neboť byl svrchovaně nevhodný pro účely stranické propagandy . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Ten nevěří tomu , že by k německému nacistovi mohla ;chovat jakýkoliv cit ;a nebyla s ním jen z prospěchu . ;V-P-N;V-PZ-N;Vf-PZ-NN;3
cit;V-N;1;Navrátilová , doporučená cena 298 Kč Jan ze Joinvillu , francouzský aristokrat a blízký přítel Ludvíka IX . , ve svém vzpomínkovém díle Kniha posvátných slov a dobrých skutků našeho krále Ludvíka Svatého vykreslil panovníka jako ideálního rytíře i vladaře a světce na trůně , přičemž krále , k němuž ;choval hluboký a vřelý cit ;, zachytil především prostřednictvím jejich vzájemného vztahu . ;V-A-J-A-N;V-AA-J^-AA-N;Vp-AA-J^-AA-NN;5
cit;V-N;1;Stejně tak je známo , že Klaus osobně ;nechová žádné protiněmecké city ;. ;V-P-A-N;V-PW-AA-N;VB-PW-AA-NN;4
cit;V-N;1;To , že křeslo koupené v Ubudu ( což je obchod prodávající nábytek z ostrova Ubud ) deklaruju jako oblíbené , neznamená , že k němu ;chovám vřelé city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Podle lékařky je důležité , aby rodiče ke svým vlastním potomkům ;chovali stejné city ;jako k dětem , jež si přivezli z porodnice , a v pozdějším věku jim jejich životní příběh uměli vysvětlit . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Nejenom že pro mne ;chová city ;, ale výslovně zdůrazňuje , že jsou vybrané ! ;V-N;V-N;VB-NN;2
cit;V-N;1;Jako by toho nebylo málo , stála jsem přesně na tom místě , kde jsem před pár dny upustila burrito ( které shodou okolností vážilo stejně jako to dítě a ;chovala jsem k němu podobně něžné city ;) . ;V-V-R-P-D-A-N;V-VB-RR-P5-Dg-AA-N;Vp-VB-RR-P5-Dg-AA-NN;7
cit;V-N;1;Lavírovala jsem mezi dvěma lékařskými autoritami a při každém prohozu léčebných postupů jsem předstírala , že ten předchozí byl milý starý nekňuba , k němuž jsem z nějakých důvodů a rozmarů ;chovala něžné city ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Říká se , že Nobel k ní ;choval city ;intenzivnějšího charakteru , každopádně nedostal šanci v této věci něco podniknout . ;V-N;V-N;Vp-NN;2
cit;V-N;1;Šampion k sobě ;chová láskyplné city ;a rád je dává najevo . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Michael ;chová ke kolegyni vřelé city ;dodnes . ;V-R-N-A-N;V-RV-NN-AA-N;VB-RV-NN-AA-NN;5
cit;V-N;1;Nemůžete si vybrat , do koho se zamilujete , “ rozpovídal se Orlando a dodal , že ke Katy ;chová hluboké city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Přiznal , že k zabité Češce ;choval vřelý cit ;, který nebyl opětován . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Odcizení , dané rozdílností jejich povah , bylo postupem času větší a větší , přitom alespoň pokud jde o císaře , nikdy k císařovně nepřestal ;chovat hluboký cit ;. ;V-A-N;V-AA-N;Vf-AA-NN;3
cit;V-N;1;Pokud k nám ;chováte podobné city ;jako my k vám , staňte se našimi předplatiteli . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Vypadalo to , že k vám ;chová city ;, říkala , že máte krásné oči , že jste hezký chlap ... ;V-N;V-N;VB-NN;2
cit;V-N;1;Lid pražský přes pozdní dobu noční a přes nepříznivé deštivé počasí přehojně shromáždil se před budovou Národního divadla , aby dru Riegrovi při návratu jeho z divadla k domovu připravil upřímné a srdečné ovace , aby tak na jevo dal , že k němu ;chová nejen city ;úcty a vážnosti , nýbrž city vděčnosti a lásky . ;V-D-N;V-Db-N;VB-Db-NN;3
cit;V-N;1;K vyznání lásky to sice mělo hodně daleko , ale přesto jeho slova dokazovala , že už k ní ;chová vřelejší city ;". "" V tom případě si to budu muset rozmyslet . "" ";V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Prý k Johnnymu sám ;chová něžné city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Je známo , že ;chová vřelé city ;k Izraeli . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Zároveň jí údajně dával najevo , že k ní ;chová hlubší city ;a začal nosit další finanční dary . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Wendy , která k Rosťovi ;chová tajné city ;, tak zbyly jen oči pro pláč . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Žena nebo muž při něm nekriticky předpokládají , že člověk , kterého milují , ;chová stejně intenzivní city ;k nim . ;V-D-A-N;V-Dg-AA-N;VB-Dg-AA-NN;4
cit;V-N;1;Také si doma schováváte nějaký mrtvý kus těla , k němuž ;chováte živé city ;? ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Doposud se k Martě , protože je stále ještě ženatý s Mahulenou Bočanovou , ;choval rezervovaně a vřelé city ;k ní projevoval jen v soukromí . ;V-D-J-A-N;V-Dg-J^-AA-N;Vp-Dg-J^-AA-NN;5
cit;V-N;1;Ke čtyřkoalici sice voliči ;chovali city ;vlažnější , leč i z toho se dalo dost těžit , zvláště tváří v tvář nenáviděnému kandidátovi ODS . ;V-N;V-N;Vp-NN;2
cit;V-N;1;;Chovám k povaze britské společnosti trochu ambivalentní city ;. ;V-R-N-A-N-D-A-N;V-RR-NN-AA-NN-Db-AA-N;VB-RR-NN-AA-NN-Db-AA-NN;8
cit;V-N;1;Neboli dovolit lidem , aby vstupovali do svazku manželského ne s jedním , ale celou skupinou lidí , kteří mezi sebou ;chovají romantické city ;, vzájemně se podporují a chrání . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;K druhým lidem už není tolik kritický a náročný , dokonce k některým ;chová téměř mateřsky ochranitelské city ;. ;V-D-D-A-N;V-Db-Dg-AA-N;VB-Db-Dg-AA-NN;5
cit;V-N;1;Jisté je , že stavaři a kupci bytů vždy mívají hodně blízko k tomu , aby vůči sobě ;chovali city ;horoucí a upřímné , nikoli však přátelské . ;V-N;V-N;Vp-NN;2
cit;V-N;1;Jeho druhá předem vytvořená představa je , že tato žena nemohla zavražděného milovat , protože byl silně tělesně postižený , přestože ve skutečnosti k němu ;chovala hluboký cit ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Dvořák , kterého švédská policie vyslýchá už od konce loňského roku , teprve po osmnácti výsleších poprvé přiznal , že k oběti ;"choval "" vřelý cit ";", který však nebyl opětován "" . ";V-Z-A-N;V-Z:-AA-N;Vp-Z:-AA-NN;4
cit;V-N;1;K žádné své kreaci ale Silvia Venturini Fendi ;nechová takový cit ;jako ke kabelce Peekaboo , která se na mole poprvé objevila v září 2008 společně s Lagerfeldovými modely na sezonu jaro  léto 2009 . ;V-P-N;V-PD-N;VB-PD-NN;3
cit;V-N;1;A ať už ji k tomu vedly jakékoli důvody , Grady nikdy nepřestávalo překvapovat , jak laskavé vlastně ;chová k Janet city ;: byla to hloupoučká osůbka - jako mušle , kterou seberete , obdivujete a necháte si ji , protože je zbarvená dorůžova , ale nikdy ji neumístíte mezi opravdové poklady sbírky . ;V-R-N-N;V-RR-NN-N;VB-RR-NN-NN;4
cit;V-N;1;;Chovám vůči němu velice živé city ;- velice živé a protichůdné . ;V-R-P-D-A-N;V-RR-P5-Db-AA-N;VB-RR-P5-Db-AA-NN;6
cit;V-N;1;Celou tu dobu ke mně Karla ;chovala úplně jiné city ;, než jsem si myslela ? ;V-D-A-N;V-Dg-AA-N;Vp-Dg-AA-NN;4
cit;V-N;1;Ty však k sobě ;nechovají nijak horoucí city ;a situaci vyostří i zjištění , že na večírek byla pozvána také velmi atraktivní sekretářka jednoho z bratří . ;V-D-A-N;V-Db-AA-N;VB-Db-AA-NN;4
cit;V-N;1;Když se však do kytice přidá tráva , která je vytvarovaná do srdce , je jasné , že k obdarovanému ;chováte silné city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Vedle kresby je i malířova opravdová modlitba : „ Člověče , prosím , ;nechovej se , jako bys pozbyl rozuma cit ;. “ ;V-P-Z-J-V-V-X-N;V-P7-Z:-J,-Vc-Vp-X@-N;Vi-P7-Z:-J,-Vc-Vp-X@-NN;8
cit;V-N;1;Svěřte se mu , že i vy k němu ;chováte podobné city ;, a skvělý vztah může začít ... ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Nikdy ke mně ;nechovala mateřské city ;, nesměla jsem jí ani říkat „ mami “ . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Ostatně právě v té době se pomaloučku , polehoučku začínalo spekulovat o tom , že náruživý sportovec ;chová vřelé city ;k blonďaté královně zasněžených svahů . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Původní Američané ;chovají ke svým historickým společníkům prosté city ;: „ Je to opravdová láska , toť vše . “ ;V-R-P-A-N-A-N;V-RV-P8-AA-NN-AA-N;VB-RV-P8-AA-NN-AA-NN;7
cit;V-N;1;Úkolem pověří aristokrata Danila , aniž by kdokoli tušil , že ten ;chová k Hanně hluboký cit ;už z mládí . ;V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
cit;V-N;1;K Warrenovi ;nechováme žádné city ;, protože jsme mu vždycky byli ukradení . ;V-P-N;V-PW-N;VB-PW-NN;3
cit;V-N;1;Ty však k sobě ;nechovají horoucí city ;a situaci vyostří i zjištění , že byla pozvána i atraktivní sekretářka jednoho z bratří . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Sice se jednalo o svazek čistě politický , Karel a Blanka se brali v dětském věku a navíc spolu první léta vůbec nežili , přesto Karel IV . ;choval ke své ženě hluboké city ;, a když v srpnu 1348 zemřela , silně ho to zasáhlo . ;V-R-P-N-A-N;V-RV-P8-NN-AA-N;Vp-RV-P8-NN-AA-NN;6
cit;V-N;1;A i když mě teď nemá ráda , jsem tu dál pro ni kdykoliv bude něco potřebovat , “ dodává Golda , která k Arturovi ;chová skoro až mateřské city ;. ;V-D-T-A-N;V-Db-TT-AA-N;VB-Db-TT-AA-NN;5
cit;V-N;1;"Ačkoli malíř Georges Braque i druhý svědek , již významný obchodník s obrazy Ambroise Vollard , shodně uvedli , že oba snoubenci "" jsou čestní a morální a k Francii ";chovají vřelé city ;""" , policie si ještě malíře i tanečnici prověřila sama . ";V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;;Nechovám k Vám žádné city ;- ani osobní , ani politické , jen z profesionální povinnosti hodnotím činy politika , který je toho času na Hradě . ;V-R-P-P-N;V-RR-PP-PW-N;VB-RR-PP-PW-NN;5
cit;V-N;1;Kníže Václav , kolem něhož se okamžitě seskupili stoupenci jeho zavražděné babičky , k níž sám ;choval vřelý cit ;, vyřídil si nejprve účty s velmoži ztotožněnými s předchozím režimem . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;První část 4 . kapitoly Není nic snazšího , než ;chovat vznešený cit ;ke vznešené ženě . ;V-A-N;V-AA-N;Vf-AA-NN;3
cit;V-N;1;Ačkoliv se vší upřímností přiznávám , že k lady Ferrersové ;nechovám zvláště srdečné city ;, chci jen její dobro . ;V-D-A-N;V-Db-AA-N;VB-Db-AA-NN;4
cit;V-N;1;Dálava sice lidovky nepodává v autentické podobě , ale zároveň k nim ;chová autentické a pokorné city ;. ;V-A-J-A-N;V-AA-J^-AA-N;VB-AA-J^-AA-NN;5
cit;V-N;1;Netuší , že na bujarém večírku spojeném s daným důležitým aktem došlo k nevinné kolizi a dítě , které nosí pod srdcem , patří jejímu dlouholetému příteli a nesmělému neurotikovi , jenž k ní celá léta ;chová beznadějný cit ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Nová kniha nakladatelství Argo O kočkách však připomíná , že to byli právě oblíbení domácí mazlíčci , ke kterým autor ;choval hluboké city ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Jednak se začíná objevovat jejich nový autor , i pro mě bohužel stále skrytý za značkou - ps - , jednak Adolf Hitler podnikne útok , k jehož cíli již agrárníci ;chovají city ;o poznání srdečnější než k cílům dřívějším , útok proti politickým stranám . ;V-N;V-N;VB-NN;2
cit;V-N;1;Zahrada ve smyslu osobního prostoru člověka , ke kterému ;chováme přívětivé a útulné city ;. ;V-A-J-A-N;V-AA-J^-AA-N;VB-AA-J^-AA-NN;5
cit;V-N;1;Do klidného texaského městečka přijíždí na pozvání záhadně zbohatlého rančera Jasona zkušený střelec Cole Thornton a setkává se zde s dobrými známými - s Maud , která k němu ;chová něžné city ;, a se starým přítelem , šerifem Japee Harrahem , s nímž kdysi společně válčili ve vojsku . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;Na jedné straně Mellisa ;chová k Davidovi silné city ;, na druhé straně nemůže vystát činy člověka , které jsou pro Polly nepřijatelné . ;V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
cit;V-N;1;Všechny je známe , ovšem ne každý ví , že někteří z nich ;chovali ke svému kolegovi nebo kolegyni velmi hluboké city ;. ;V-R-P-N-J-N-D-A-N;V-RV-P8-NN-J^-NN-Db-AA-N;Vp-RV-P8-NN-J^-NN-Db-AA-NN;9
cit;V-N;1;Vždycky se mi líbil , a tak jsem šla , i když jsem k tobě také ;chovala něžné city ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Jak je ale možné ;chovat vřelý cit ;k tak abstraktnímu pojmu , jakým je , řekněme , židovstvo ? ;V-A-N;V-AA-N;Vf-AA-NN;3
cit;V-N;1;Myslím , že v současnosti by byla chyba obdařit roboty nezávislostí nebo je naprogramovat k tomu , aby dokázali ;chovat city ;. ;V-N;V-N;Vf-NN;2
cit;V-N;1;Dodnes k sobě pořád ;chováme silné city ;, “ dodává Věra Schulzová . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;;Choval stejné city ;k svému dítěti , k svému nemluvněti ? ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Patrik Dvořák z Kostomlat na Nymbursku přiznal , že k oběti ;choval vřelý cit ;, který však dívka neopětovala . ;V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Možná k ní ;chová i nějaké city ;, ale kvůli ní si ucho neuřeže . ;V-J-P-N;V-J^-PZ-N;VB-J^-PZ-NN;4
cit;V-N;1;Myslí si na ni chasník Jakub , knihy jí přeochotně půjčuje učitel Voves , možná nad rámec svého povolání k ní ;chová city ;i farář Fidelius a baronovi Katynka padne do oka už při jeho obřadném přivítání na zámku . ;V-N;V-N;VB-NN;2
cit;V-N;1;Jeho přímou odpovědí na příběh muže , který narazí na bývalou přítelkyni a uvědomí si , že k ní stále ;chová silné city ;, je hymnický úvodní track nového alba Ghosts . ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;To jeho „ kolega “ David ;chová k místu daleko vřelejší city ;: „ Brumlovka je město samo pro sebe . ;V-R-N-D-A-N;V-RR-NN-Dg-AA-N;VB-RR-NN-Dg-AA-NN;6
cit;V-N;1;Ženy k němu ;chovají něžné city ;. ;V-A-N;V-AA-N;VB-AA-NN;3
cit;V-N;1;""" V mnoha ohledech jsem k tobě ";choval přátelské city ;", "" pronese Oberlin bodře . ";V-A-N;V-AA-N;Vp-AA-NN;3
cit;V-N;1;Ke své vlasti , v níž stále žije její pětaosmdesátiletá maminka , ;chová city ;plachého emigranta intelektuála . ;V-N;V-N;VB-NN;2
